Study	NST_Site	General_Location	Specific_Location	Sample_ID	Latitude	Longitude	Fiscal_Year	Collection_Date	Matrix	Scientific_Name	Method	Parameter	Value	Qualifier	Unit	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Biphenyl	9.2		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Chrysenes	11.1		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Decalin	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Dibenzothiophenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Fluorenes	8.2		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Naphthalenes	18.6		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Naphthobenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Phenanthrenes_Anthracenes	15.7		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Decalin	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Dibenzothiophenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Fluorenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Naphthalenes	24.3		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Naphthobenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Phenanthrenes_Anthracenes	22.4		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Decalin	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Dibenzothiophenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Fluorenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Naphthalenes	23.7		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Naphthobenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Phenanthrenes_Anthracenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C4-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C4-Decalin	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C4-Naphthalenes	20.1		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C4-Phenanthrenes_Anthracenes	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Chrysene	26.4		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Decalin	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Dibenzofuran	6.7		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Dibenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Fluoranthene	15.4	Below the MDL	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Fluorene	3.9	Below the MDL	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Indeno[1,2,3-c,d]pyrene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Naphthalene	14	Below the MDL	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Naphthobenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Perylene	2.5	Below the MDL	ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Phenanthrene	43.7		ng/dry g	
Mussel Watch	NBES	Nahku Bay	East Side	MW2005NBESMS	59.4533	-135.3365	2005	4/3/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Pyrene	8.1	Below the MDL	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	1,6,7-Trimethylnaphthalene	3.3		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	1-Methylnaphthalene	12.9		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	1-Methylphenanthrene	7.4		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	2,6-Dimethylnaphthalene	9.4		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	2-Methylnaphthalene	18.4		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Acenaphthene	3.6		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Acenaphthylene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Anthracene	1.6	Below the MDL	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Benz[a]anthracene	6.5		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Benzo[a]pyrene	1.6	Below the MDL	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Benzo[b]fluoranthene	10.4		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Benzo[e]pyrene	4.6		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Benzo[g,h,i]perylene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Benzo[k]fluoranthene	4	Below the MDL	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Biphenyl	8.4		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Chrysenes	11.2		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Decalin	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Dibenzothiophenes	9.4		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Fluoranthenes_Pyrenes	13.3	Below the MDL	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Fluorenes	15.1		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Naphthalenes	19.9		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Naphthobenzothiophene	10.2		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C1-Phenanthrenes_Anthracenes	28.3		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Decalin	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Dibenzothiophenes	19.7		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Fluorenes	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Naphthalenes	24.7		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Naphthobenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C2-Phenanthrenes_Anthracenes	41.1		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Decalin	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Dibenzothiophenes	23.4		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Fluorenes	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Naphthalenes	18.2		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Naphthobenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C3-Phenanthrenes_Anthracenes	28.8		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C4-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C4-Decalin	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C4-Naphthalenes	18.9		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	C4-Phenanthrenes_Anthracenes	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Chrysene	23.8		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Decalin	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Dibenzofuran	8.7		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Dibenzothiophene	3.7		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Fluoranthene	27.4		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Fluorene	4.5		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Indeno[1,2,3-c,d]pyrene	0	Not detected	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Naphthalene	13.3	Below the MDL	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Naphthobenzothiophene	9		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Perylene	4.1	Below the MDL	ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Phenanthrene	40.5		ng/dry g	
Mussel Watch	PVMC	Port Valdez	Mineral Creek Flats	MW2005PVMCMS	61.1328	-146.461	2005	3/16/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Pyrene	14.8		ng/dry g	
Mussel Watch	UISB	Unakwit Inlet	Siwash Bay	MW2005UISBMS	60.9608	-147.646	2005	3/15/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	1,6,7-Trimethylnaphthalene	2.4		ng/dry g	
Mussel Watch	UISB	Unakwit Inlet	Siwash Bay	MW2005UISBMS	60.9608	-147.646	2005	3/15/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	1-Methylnaphthalene	10.6		ng/dry g	
Mussel Watch	UISB	Unakwit Inlet	Siwash Bay	MW2005UISBMS	60.9608	-147.646	2005	3/15/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	1-Methylphenanthrene	4.2		ng/dry g	
Mussel Watch	UISB	Unakwit Inlet	Siwash Bay	MW2005UISBMS	60.9608	-147.646	2005	3/15/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	2,6-Dimethylnaphthalene	7.8		ng/dry g	
Mussel Watch	UISB	Unakwit Inlet	Siwash Bay	MW2005UISBMS	60.9608	-147.646	2005	3/15/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	2-Methylnaphthalene	17.7		ng/dry g	
Mussel Watch	UISB	Unakwit Inlet	Siwash Bay	MW2005UISBMS	60.9608	-147.646	2005	3/15/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Acenaphthene	0	Not detected	ng/dry g	
Mussel Watch	UISB	Unakwit Inlet	Siwash Bay	MW2005UISBMS	60.9608	-147.646	2005	3/15/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Acenaphthylene	0	Not detected	ng/dry g	
Mussel Watch	UISB	Unakwit Inlet	Siwash Bay	MW2005UISBMS	60.9608	-147.646	2005	3/15/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Anthracene	1	Below the MDL	ng/dry g	
Mussel Watch	UISB	Unakwit Inlet	Siwash Bay	MW2005UISBMS	60.9608	-147.646	2005	3/15/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Benz[a]anthracene	1.4	Below the MDL	ng/dry g	
Mussel Watch	UISB	Unakwit Inlet	Siwash Bay	MW2005UISBMS	60.9608	-147.646	2005	3/15/2005 12:00:00 AM	Mussel	Mytilus species	PAH-2002	Benzo[a]pyrene	0	Not detected	ng/dry g	
